,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1048,38,KLRK1,"['CD27', 'GZMA']",0.02040816326530612,0.1121968542522131,25,2,98
1049,38,PXN,"['PTPN12', 'ITGA1']",0.02040816326530612,0.0974208090387962,23,2,98
1050,38,CD274,"['ICOS', 'CD28']",0.02040816326530612,0.021004377217222096,10,2,98
1051,38,CALM3,"['PPP3CA', 'CAMK1']",0.02040816326530612,0.08326685309114863,21,2,98
1052,38,CD68,"['HCST', 'CD63']",0.02040816326530612,0.01346766586219806,8,2,98
1053,38,SEPTIN11,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.02529060818061739,11,2,98
1054,38,CD86,"['ICOS', 'CD28']",0.02040816326530612,0.0074354917469861784,6,2,98
1055,38,SEPTIN2,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.029898660449475735,12,2,98
1056,38,CLEC7A,"['CD27', 'CD63']",0.02040816326530612,0.06982647594566552,19,2,98
1057,38,ICOS,"['ICOS', 'CD28']",0.02040816326530612,0.00503243366888972,5,2,98
1058,38,PLXNB2,"['ARHGEF12', 'SEMA4C']",0.02040816326530612,0.029898660449475735,12,2,98
1059,38,CD28,"['ICOS', 'CD28']",0.02040816326530612,0.01346766586219806,8,2,98
1060,38,SEPTIN7,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.02529060818061739,11,2,98
1061,38,SEPTIN8,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.02529060818061739,11,2,98
1062,38,SEPTIN9,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.029898660449475735,12,2,98
1063,38,SEPTIN12,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.03481172787162497,13,2,98
1064,38,SEPTIN1,"['SEPTIN9', 'SEPTIN11']",0.02040816326530612,0.02529060818061739,11,2,98
1065,6,STT3B,"['STT3B', 'LAMP1']",0.02040816326530612,0.03481172787162497,13,2,98
1066,6,PFDN2,"['PFDN6', 'PFDN5']",0.02040816326530612,0.02529060818061739,11,2,98
