,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1196,9,TAF9,"['TADA1', 'SUPT20H', 'TAF5L', 'TAF6L']",0.11764705882352941,0.00023795605120253675,18,4,34
1197,9,YEATS2,"['TAF5L', 'SUPT7L', 'TADA2B']",0.08823529411764706,0.007701003710917489,23,3,34
1198,9,MED27,"['CCNC', 'MED15']",0.058823529411764705,0.013318033619995208,10,2,34
1199,9,CCNC,"['CCNC', 'MED1']",0.058823529411764705,0.033163429982881694,16,2,34
1200,9,PPARG,"['MED1', 'MED19']",0.058823529411764705,0.033163429982881694,16,2,34
1201,9,MED14,"['MED15', 'MED19']",0.058823529411764705,0.059641032432201924,22,2,34
1202,9,TAF9B,"['SUPT20H', 'TAF5L', 'TAF6L']",0.08823529411764706,0.0017715202256003895,14,3,34
1203,9,TADA3,"['TADA1', 'SGF29', 'TADA2B']",0.08823529411764706,0.00043529953272258533,9,3,34
1204,9,SUPT3H,"['TADA1', 'SUPT7L', 'TAF6L']",0.08823529411764706,2.2074608299786043e-05,4,3,34
1205,9,TAF5,"['MED15', 'TADA1', 'MED19', 'TAF6L']",0.11764705882352941,0.0001103678686569817,15,4,34
1206,9,MED17,"['MED15', 'MED1', 'MED19']",0.08823529411764706,0.006780693124493838,22,3,34
1207,9,MED1,"['CCNC', 'MED1']",0.058823529411764705,0.1978414061952738,45,2,34
1208,9,TAF6,"['TAF5L', 'SUPT7L']",0.058823529411764705,0.07487908110048762,25,2,34
1209,9,PPARGC1A,"['CCNC', 'MED1']",0.058823529411764705,0.019091178629840975,12,2,34
1210,9,TAF10,"['TAF5L', 'SUPT7L', 'TAF6L']",0.08823529411764706,0.004429624594018351,19,3,34
1211,9,KAT2B,"['TADA1', 'SGF29', 'TADA2B']",0.08823529411764706,0.0021868083148362414,15,3,34
1212,9,KAT2A,"['SGF29', 'TADA2B']",0.058823529411764705,0.010777245014904792,9,2,34
1213,9,TAF6L,"['TADA1', 'TAF5L', 'SUPT7L', 'TAF6L']",0.11764705882352941,4.161559893841144e-05,12,4,34
1214,9,MED29,"['CCNC', 'MED15']",0.058823529411764705,0.010777245014904792,9,2,34
1215,9,SUPT20H,"['SUPT20H', 'TAF5L', 'TADA1']",0.08823529411764706,0.00018599426701205798,7,3,34
1216,9,SUPT7L,"['TADA1', 'TAF5L', 'SUPT7L', 'TAF6L']",0.11764705882352941,6.199347971599791e-06,8,4,34
1217,9,ATXN7,"['SUPT20H', 'TAF6L']",0.058823529411764705,0.019091178629840975,12,2,34
1218,38,PSIP1,"['PSIP1', 'MEN1']",0.3333333333333333,2.5991204905002656e-05,3,2,6
1219,38,DOT1L,"['MEN1', 'DOT1L']",0.3333333333333333,0.00012939702508057182,6,2,6
1220,38,MEN1,"['PSIP1', 'DOT1L', 'MEN1']",0.5,3.05217749802529e-06,11,3,6
1221,6,SIN3B,"['GATAD1', 'SIN3B']",0.3333333333333333,0.0004710561949438865,11,2,6
1222,6,PHF12,"['PHF12', 'GATAD1']",0.3333333333333333,0.00030921613730058704,9,2,6
1223,6,GATAD1,"['PHF12', 'GATAD1', 'SIN3B']",0.5,7.462368131701017e-08,4,3,6
1224,6,SUDS3,"['PHF12', 'SIN3B']",0.3333333333333333,0.0007760254183439187,14,2,6
1225,96,RNASEH2A,"['RNASEH2B', 'RNASEH2C']",0.024096385542168676,0.057764820938075806,9,2,83
1226,96,FAAP100,"['FANCL', 'FANCB']",0.024096385542168676,0.011134634764314514,4,2,83
1227,96,TP53,"['OTUB1', 'OTUD1']",0.024096385542168676,0.09717425036149499,12,2,83
1228,96,BCL6,"['AIP', 'ZBTB7A']",0.024096385542168676,0.1738711259247022,17,2,83
1229,96,ZNRF2,"['UBE2N', 'UBE2T']",0.024096385542168676,0.09717425036149499,12,2,83
1230,96,DCUN1D1,"['UBE2N', 'CUL3']",0.024096385542168676,0.11162037930071574,13,2,83
1231,96,CUL3,"['ELOC', 'CUL3']",0.024096385542168676,0.12658402431906213,14,2,83
1232,96,GCSH,"['DLD', 'GCSH', 'FDX1']",0.03614457831325301,0.10655676174588363,26,3,83
1233,96,ERCC1,"['ERCC4', 'ERCC1']",0.024096385542168676,0.011134634764314514,4,2,83
1234,96,UBE2W,"['OTUB1', 'FANCL']",0.024096385542168676,0.15777502649350877,16,2,83
1235,96,LIG4,"['LIG4', 'ERCC4']",0.024096385542168676,0.09717425036149499,12,2,83
1236,96,RNF4,"['UBE2N', 'UBE2T']",0.024096385542168676,0.4533272596904362,34,2,83
1237,96,UBE2N,"['UBE2N', 'OTUB1']",0.024096385542168676,0.4834256025974045,36,2,83
1238,96,none,"['ELOC', 'RPL29']",0.024096385542168676,0.7332626240248737,57,2,83
1239,96,FANCM,"['FANCM', 'FANCL']",0.024096385542168676,0.22347436955328173,20,2,83
1240,96,RTEL1,"['ERCC4', 'CIB2']",0.024096385542168676,0.07015782846854297,10,2,83
1241,96,FANCG,"['ERCC1', 'FANCB']",0.024096385542168676,0.0357035461674871,7,2,83
1242,96,PINK1,"['RNF31', 'SOCS4']",0.024096385542168676,0.005733392698752074,3,2,83
1243,96,XRCC5,"['LIG4', 'ERCC4']",0.024096385542168676,0.19022159263529528,18,2,83
1244,96,FANCB,"['FANCL', 'FANCB']",0.024096385542168676,0.011134634764314514,4,2,83
1245,96,FANCL,"['FANCM', 'FANCL', 'FANCB', 'UBE2T']",0.04819277108433735,0.0009579539876101241,11,4,83
1246,96,PRKN,"['UBE2N', 'UBE2T']",0.024096385542168676,0.30776966551210655,25,2,83
1247,96,CDK9,"['ELOC', 'HEXIM1']",0.024096385542168676,0.5266434363702766,39,2,83
1248,96,DLD,"['DLD', 'GCSH']",0.024096385542168676,0.011134634764314514,4,2,83
1249,96,RNF11,"['UBE2N', 'OTUB1']",0.024096385542168676,0.32453740749262505,26,2,83
1250,96,UBE2T,"['FANCL', 'UBE2T']",0.024096385542168676,0.0357035461674871,7,2,83
1251,96,SLX4,"['ERCC4', 'ERCC1']",0.024096385542168676,0.07015782846854297,10,2,83
1252,96,FDXR,"['GCSH', 'FDX1']",0.024096385542168676,0.011134634764314514,4,2,83
1253,96,LIAS,"['GCSH', 'FDX1']",0.024096385542168676,0.005733392698752074,3,2,83
1254,96,RNASEH2B,"['RNASEH2B', 'RNASEH2C']",0.024096385542168676,0.046244691904104816,8,2,83
1255,96,FDX1,"['GCSH', 'FDX1']",0.024096385542168676,0.32453740749262505,26,2,83
1256,96,OTUB1,"['UBE2N', 'OTUB1']",0.024096385542168676,0.2571512481437009,22,2,83
1257,96,ELOC,"['ELOC', 'CUL3']",0.024096385542168676,0.5804318345469605,43,2,83
1258,96,ERCC4,"['ERCC4', 'ERCC1', 'LIG4']",0.03614457831325301,0.017720541195780898,13,3,83
1259,96,RNASEH2C,"['RNASEH2B', 'RNASEH2C']",0.024096385542168676,0.011134634764314514,4,2,83
1260,96,MPG,"['OTUB1', 'LIG4']",0.024096385542168676,0.01802199443843328,5,2,83
1261,73,EIF3A,"['EIF3H', 'EIF4A1']",0.6666666666666666,0.00026396716265755517,18,2,3
1262,7,UPF3B,"['SMG5', 'UPF2']",0.2,0.00025805052522879493,5,2,10
1263,7,SMG8,"['UPF2', 'SMG8', 'SMG9']",0.3,1.1207131112469703e-07,3,3,10
1264,7,SMG7,"['SMG5', 'SMG7']",0.2,0.000538799053603305,7,2,10
1265,7,UPF2,"['UPF2', 'SMG8']",0.2,0.0003859645554082753,6,2,10
1266,7,SMG5,"['SMG5', 'SMG7']",0.2,0.0030001904630166244,16,2,10
1267,7,SMG9,"['SMG8', 'SMG9']",0.2,7.786154340388327e-05,3,2,10
1268,101,RMND5A,"['RMND5A', 'MAEA']",0.034482758620689655,0.01814878015467984,7,2,58
1269,101,HSPB1,"['C11orf54', 'CCNF']",0.034482758620689655,0.1376130882036975,21,2,58
1270,101,ERCC5,"['AASDH', 'PPM1D']",0.034482758620689655,0.23981378118006527,30,2,58
1271,101,ALYREF,"['EWSR1', 'CCNF']",0.034482758620689655,0.1933772549125525,26,2,58
1272,101,TBPL1,"['GPS2', 'YEATS2']",0.034482758620689655,0.01814878015467984,7,2,58
