index,target_contrast_gene_name,culture_condition,target_contrast,chunk,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,target_baseMean,neighboring_gene_KD,n_total_genes_category,distal_offtarget_flag,low_target_gex,n_guides,single_guide_estimate,n_downstream,guide_correlation_signif,guide_correlation_signif_pval,guide_correlation_all,guide_correlation_all_pval,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_all_min,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000145354_Rest,CISD2,Rest,ENSG00000145354,12,628.0,0,3,3,-20.53315885604194,True,68.17658548763139,False,2-10 DE genes,False,False,2.0,False,2,0.8547916609797914,0.0033231405646282,-0.0011333038879582,0.903203761724461,2.0,,,,
ENSG00000145354_Stim48hr,CISD2,Stim48hr,ENSG00000145354,462,651.0,0,1,1,-21.77385642756033,True,98.855969226805,False,1 DE gene,False,False,2.0,False,0,0.9656675559716146,0.0343324440283854,0.0075281800652666,0.4191696310117768,2.0,,,,
ENSG00000145354_Stim8hr,CISD2,Stim8hr,ENSG00000145354,559,508.0,1,1,2,-20.311039935317933,True,91.36781553198772,False,2-10 DE genes,False,False,2.0,False,1,0.6329785550112442,0.0365841526874342,-0.0751267373195175,6.843280009683225e-16,2.0,,,,
ENSG00000277972_Rest,CISD3,Rest,ENSG00000277972,389,371.0,1,4,5,-11.16871083345873,True,37.199358257805216,True,2-10 DE genes,False,False,2.0,False,4,0.5365011185525499,0.2724598061679278,-0.0519990902782813,2.35298462656873e-08,2.0,,,,
ENSG00000277972_Stim48hr,CISD3,Stim48hr,ENSG00000277972,189,469.0,3,3,6,-15.299152501737163,True,55.99731375163213,True,2-10 DE genes,False,False,2.0,False,5,0.643946830726908,0.1185624557224914,0.0644995474051613,4.247835959519731e-12,2.0,,,,
ENSG00000277972_Stim8hr,CISD3,Stim8hr,ENSG00000277972,207,479.0,0,2,2,-16.412846515177975,True,66.55211285513141,False,2-10 DE genes,False,False,2.0,False,1,0.5356811174342154,0.6401098342554571,0.1287968998621091,8.483301152227188e-44,2.0,,,,
ENSG00000114737_Rest,CISH,Rest,ENSG00000114737,57,936.0,2,1,3,-16.72822055516652,True,720.1207025496379,False,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000114737_Stim48hr,CISH,Stim48hr,ENSG00000114737,586,965.0,4,2,6,-17.17008395899222,True,732.9684256214218,False,2-10 DE genes,False,False,2.0,False,5,,,,,,,,,
ENSG00000114737_Stim8hr,CISH,Stim8hr,ENSG00000114737,265,832.0,4,1,5,-26.60292093601044,True,567.9129088669223,False,2-10 DE genes,False,False,2.0,False,4,0.1926599846197504,0.5938540724769588,-0.0127040888165203,0.1727770931131736,2.0,,,,
ENSG00000122966_Rest,CIT,Rest,ENSG00000122966,140,228.0,29,45,74,-10.234204755509374,True,58.5639864138838,False,>50 DE genes,False,False,2.0,False,73,0.8471757011376894,0.3566022328887722,0.0496733071970714,9.620497806594349e-08,2.0,0.1046810990783721,0.0899865250859053,0.778410944784193,0.7551306646786822
ENSG00000122966_Stim48hr,CIT,Stim48hr,ENSG00000122966,568,254.0,25,10,35,-14.01521609532136,True,83.7948338922794,False,10-50 DE genes,False,False,2.0,False,34,0.8188297034988231,0.0001048440492759,0.0735916858749812,2.618310712739017e-15,2.0,0.1133705345425854,0.0874306514421838,0.3272901257136046,-0.0224365036895303
ENSG00000122966_Stim8hr,CIT,Stim8hr,ENSG00000122966,490,237.0,18,36,54,-7.360271638247233,True,21.64048695074612,False,>50 DE genes,False,False,2.0,False,53,,,0.0836366000308862,2.4538450122078365e-19,2.0,0.0851365114730856,0.0701354658069407,0.1050042316148508,-0.0734239853454137
ENSG00000164442_Rest,CITED2,Rest,ENSG00000164442,522,564.0,17,10,27,-11.007306879164078,True,84.26341227170211,False,10-50 DE genes,False,False,2.0,False,26,0.9260043488181918,0.0238925848688595,0.0694510039511418,8.533633112918629e-14,2.0,,,,
ENSG00000164442_Stim48hr,CITED2,Stim48hr,ENSG00000164442,301,429.0,9,9,18,-8.5118366132202,True,94.84001584437203,False,10-50 DE genes,False,False,2.0,False,17,1.0,1.0,0.165277968336899,2.4610580175061426e-71,2.0,,,,
ENSG00000164442_Stim8hr,CITED2,Stim8hr,ENSG00000164442,207,493.0,1,1,2,-9.267775413722145,True,54.0652880369896,False,2-10 DE genes,False,False,2.0,False,1,,,0.12795275635892,3.0370470329529962e-43,2.0,,,,
ENSG00000179862_Rest,CITED4,Rest,ENSG00000179862,89,634.0,2,1,3,-7.671072412663897,True,12.328050267744624,False,2-10 DE genes,False,False,2.0,False,2,0.416176555908692,0.4858283316839837,0.1504400125912542,2.7952987745903587e-59,2.0,,,,
ENSG00000179862_Stim48hr,CITED4,Stim48hr,ENSG00000179862,414,688.0,0,1,1,-7.842462127966533,True,10.999721434990724,False,1 DE gene,False,False,2.0,False,0,,,0.0322726665023062,0.0005320250797762,2.0,,,,
ENSG00000179862_Stim8hr,CITED4,Stim8hr,ENSG00000179862,219,715.0,1,1,2,-5.899756372906257,True,6.125915453769395,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.1496260594544474,1.1846601800261285e-58,2.0,,,,
ENSG00000148337_Rest,CIZ1,Rest,ENSG00000148337,153,652.0,2,1,3,-6.459492025951943,True,7.027676989337319,False,2-10 DE genes,False,False,2.0,False,2,0.8791223343650049,0.3162592031647634,-0.0043128848824298,0.6434940298599416,2.0,,,,
ENSG00000148337_Stim48hr,CIZ1,Stim48hr,ENSG00000148337,231,508.0,2,1,3,-5.871913751676857,True,7.089289921051272,False,2-10 DE genes,False,False,2.0,False,2,1.0,1.0,0.0638870258042564,6.754887903080126e-12,2.0,,,,
ENSG00000148337_Stim8hr,CIZ1,Stim8hr,ENSG00000148337,318,593.0,1,1,2,-6.969086637779677,True,9.12098546219052,False,2-10 DE genes,False,False,2.0,False,1,0.9113709406300166,0.2700500200030394,0.0631973526243317,1.1329528222184396e-11,2.0,,,,
ENSG00000136108_Rest,CKAP2,Rest,ENSG00000136108,31,397.0,30,10,40,-13.500307355573556,True,67.58289769776555,True,10-50 DE genes,True,False,2.0,False,39,0.1571759880195049,0.0356218955070073,0.0320579493004041,0.0005794990191873,2.0,0.08166642493766,0.0647824475906432,0.087312171234307,0.0079117554737204
ENSG00000136108_Stim48hr,CKAP2,Stim48hr,ENSG00000136108,600,456.0,1,3,4,-16.370078511744925,True,93.2189654129342,True,2-10 DE genes,False,False,2.0,False,3,,,,,,,,,
ENSG00000136108_Stim8hr,CKAP2,Stim8hr,ENSG00000136108,223,442.0,42,3,45,-10.336108623497516,True,39.95732876440029,False,10-50 DE genes,False,False,2.0,False,44,0.1829060700671762,0.027663268415711,-0.0502373517720718,6.87562380815682e-08,2.0,0.0620089657044279,0.0410979143964517,-0.0068139859623428,-0.3015982629311926
ENSG00000169607_Rest,CKAP2L,Rest,ENSG00000169607,531,464.0,27,7,34,-14.58131431882579,True,67.5731392091901,False,10-50 DE genes,False,False,2.0,False,33,0.7840775043785294,0.4262728998255153,0.1306752537701936,4.816121159757804e-45,2.0,0.0683484143264368,0.0321808140547207,0.2227761815960101,0.0717221247884741
ENSG00000169607_Stim48hr,CKAP2L,Stim48hr,ENSG00000169607,434,496.0,2,3,5,-19.37461510028343,True,134.82251330401357,False,2-10 DE genes,False,False,2.0,False,4,0.8479903997448087,0.1520096002551914,0.062138094546894,2.480637027224402e-11,2.0,,,,
ENSG00000169607_Stim8hr,CKAP2L,Stim8hr,ENSG00000169607,279,383.0,0,3,3,-9.305501912819244,True,35.68622901755558,False,2-10 DE genes,False,False,2.0,False,2,0.9543954415582524,0.1930028436646904,0.077690398970283,6.849376892868293e-17,2.0,,,,
ENSG00000136026_Rest,CKAP4,Rest,ENSG00000136026,256,412.0,296,145,441,-3.5332129684547384,True,3.2835596389373536,False,>50 DE genes,False,False,2.0,False,440,0.3739143761820419,0.0041678010317022,0.0803640785980744,5.727256843256906e-18,2.0,0.076938269548958,0.0616493901371094,0.5694703988982782,0.3641988162862923
ENSG00000136026_Stim48hr,CKAP4,Stim48hr,ENSG00000136026,8,640.0,3,1,4,-5.426898036007998,True,7.222127083337894,False,2-10 DE genes,False,False,2.0,False,3,,,0.0006417080221846,0.9450995570029556,2.0,,,,
ENSG00000136026_Stim8hr,CKAP4,Stim8hr,ENSG00000136026,238,517.0,13,3,16,-4.703213013379442,True,5.277310384951511,False,10-50 DE genes,False,False,2.0,False,15,,,0.0881061519215024,2.715980756320854e-21,2.0,,,,
ENSG00000166165_Rest,CKB,Rest,ENSG00000166165,347,375.0,0,0,0,-1.311138323833361,False,0.7535312718446531,False,no effect,False,True,2.0,False,0,,,,,,,,,
ENSG00000166165_Stim48hr,CKB,Stim48hr,ENSG00000166165,266,320.0,0,1,1,-4.776252300930186,True,10.133574777184869,False,1 DE gene,False,False,2.0,False,0,-1.0,1.0,-0.0055762598717095,0.549576561878946,2.0,,,,
ENSG00000166165_Stim8hr,CKB,Stim8hr,ENSG00000166165,426,343.0,0,0,0,-2.4996353265421343,False,2.8551861922923307,False,no effect,False,False,2.0,False,0,,,,,,,,,
ENSG00000254788_Rest,CKLF-CMTM1,Rest,ENSG00000254788,133,420.0,94,18,112,0.0,False,,False,>50 DE genes,False,True,2.0,False,112,0.4169312438757369,0.004383415777467,0.0525334648064571,1.6879348688116974e-08,0.0,0.0056071669430708,-0.0121047079583519,0.1373380424953065,0.1112667768520842
ENSG00000254788_Stim48hr,CKLF-CMTM1,Stim48hr,ENSG00000254788,419,481.0,2,2,4,0.0,False,,False,2-10 DE genes,False,True,2.0,False,4,0.9236124621288389,0.2504439160284604,0.0433234464941668,3.299520208990167e-06,0.0,,,,
ENSG00000254788_Stim8hr,CKLF-CMTM1,Stim8hr,ENSG00000254788,536,402.0,2,6,8,0.0,False,,False,2-10 DE genes,False,True,2.0,False,8,0.7364327014593723,0.473017593999521,0.0715866430080583,1.4501880943790887e-14,0.0,,,,
ENSG00000173207_Rest,CKS1B,Rest,ENSG00000173207,148,126.0,35,6,41,-7.376225310534754,True,150.65376653325114,True,10-50 DE genes,False,False,1.0,True,40,,,,,,-0.003822275105909,-0.0993444916369306,-0.2449421126186202,-0.2682477712416724
ENSG00000173207_Stim48hr,CKS1B,Stim48hr,ENSG00000173207,68,210.0,23,8,31,-16.897257064906817,True,374.51015351309854,True,10-50 DE genes,False,False,1.0,True,30,,,,,,0.0367074145800514,-0.0027446091180412,0.5745051445262458,0.515592441907248
ENSG00000173207_Stim8hr,CKS1B,Stim8hr,ENSG00000173207,639,168.0,9,5,14,-11.159844943271846,True,181.49665894437013,True,10-50 DE genes,False,False,1.0,True,13,0.4007044461860314,0.3730136926868396,0.0082627780245124,0.3752424281178899,1.0,,,,
ENSG00000123975_Rest,CKS2,Rest,ENSG00000123975,187,632.0,3,2,5,-13.148990016343236,True,152.3773545383191,False,2-10 DE genes,True,False,2.0,False,4,0.1142970963401943,1.2926394267359234e-05,0.0545511206883753,4.677444526250243e-09,2.0,,,,
ENSG00000123975_Stim48hr,CKS2,Stim48hr,ENSG00000123975,156,606.0,1,1,2,-22.720478419679367,True,448.9186873042005,False,2-10 DE genes,False,False,2.0,False,1,0.804925788792732,0.4044101227766198,0.0329107603778351,0.0004114628684339,2.0,,,,
ENSG00000123975_Stim8hr,CKS2,Stim8hr,ENSG00000123975,367,612.0,0,2,2,-17.04543578536851,True,274.06038503298925,False,2-10 DE genes,False,False,2.0,False,1,-0.0171338004607691,0.904040416950411,0.0536162472425032,8.525918661615073e-09,2.0,,,,
ENSG00000074054_Rest,CLASP1,Rest,ENSG00000074054,493,646.0,0,1,1,-11.128829033228188,True,28.427054354669355,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000074054_Stim48hr,CLASP1,Stim48hr,ENSG00000074054,271,614.0,1,1,2,-12.163118231676622,True,46.50592844462904,False,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000074054_Stim8hr,CLASP1,Stim8hr,ENSG00000074054,304,537.0,0,1,1,-8.175923231264605,True,23.927290580188814,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000163539_Rest,CLASP2,Rest,ENSG00000163539,567,280.0,3,7,10,-8.533115760221216,True,30.346211403826555,False,2-10 DE genes,False,False,2.0,False,9,0.8854029904430423,0.3077649522160961,0.0195835271355249,0.0355781907616005,2.0,,,,
ENSG00000163539_Stim48hr,CLASP2,Stim48hr,ENSG00000163539,498,274.0,1,2,3,-10.021267906870143,True,41.824080085049495,False,2-10 DE genes,False,False,2.0,False,2,1.0,1.0,0.0861093611796186,2.0904064091931814e-20,2.0,,,,
ENSG00000163539_Stim8hr,CLASP2,Stim8hr,ENSG00000163539,144,257.0,7,3,10,-9.729059660562392,True,41.70821089502363,False,2-10 DE genes,False,False,2.0,False,9,0.5326231344784792,0.2766145352828869,0.0180375547112591,0.0528955292436072,2.0,,,,
ENSG00000104859_Rest,CLASRP,Rest,ENSG00000104859,53,112.0,110,47,157,-5.196542208935637,True,32.84403509722517,False,>50 DE genes,False,False,2.0,False,156,,,,,,0.1459522491856919,0.1408392080536391,0.7296317724621746,0.6689852946613967
ENSG00000104859_Stim48hr,CLASRP,Stim48hr,ENSG00000104859,197,137.0,207,155,362,-5.647120263884456,True,52.536125834509456,False,>50 DE genes,False,False,2.0,False,361,,,,,,0.1689300842632912,0.1445074488265816,0.8226523926530045,0.8052897147487963
ENSG00000104859_Stim8hr,CLASRP,Stim8hr,ENSG00000104859,4,110.0,104,93,197,-6.9022000367216725,True,52.75284986886814,False,>50 DE genes,False,False,2.0,False,196,,,,,,0.0994850971882477,0.0923434992563862,0.7619661024359984,0.7342007006871354
ENSG00000140104_Rest,CLBA1,Rest,ENSG00000140104,53,75.0,0,0,0,-0.1060143878997236,False,0.1673337760183679,False,no effect,False,True,1.0,True,0,,,,,,,,,
ENSG00000140104_Stim48hr,CLBA1,Stim48hr,ENSG00000140104,643,84.0,0,0,0,0.0361264161185675,False,0.1545187185493038,False,no effect,False,True,1.0,True,0,,,,,,,,,
ENSG00000140104_Stim8hr,CLBA1,Stim8hr,ENSG00000140104,240,90.0,4,0,4,-0.1440608597029628,False,0.8244439157178,False,2-10 DE genes,False,True,1.0,True,4,,,,,,,,,
ENSG00000105205_Rest,CLC,Rest,ENSG00000105205,566,1004.0,2,0,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,0.2896341303992407,0.7103658696007593,0.1045044471542376,2.445288594849788e-29,0.0,,,,
ENSG00000105205_Stim48hr,CLC,Stim48hr,ENSG00000105205,218,764.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0993492765867066,1.162805512387675e-26,1.0,,,,
ENSG00000105205_Stim8hr,CLC,Stim8hr,ENSG00000105205,379,902.0,2,0,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,,,0.1124410030244502,1.0000227448248233e-33,0.0,,,,
ENSG00000016490_Rest,CLCA1,Rest,ENSG00000016490,666,522.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,-0.0508596249145313,4.726715190093067e-08,0.0,,,,
ENSG00000016490_Stim48hr,CLCA1,Stim48hr,ENSG00000016490,638,535.0,1,0,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,,,0.020079063158509,0.0311690755831291,0.0,,,,
ENSG00000016490_Stim8hr,CLCA1,Stim8hr,ENSG00000016490,207,492.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,-0.0004233877693988,0.9637614847758448,0.0,,,,
ENSG00000121940_Rest,CLCC1,Rest,ENSG00000121940,556,892.0,204,35,239,-13.347402399590042,True,23.136230300641863,False,>50 DE genes,False,False,2.0,False,238,0.5567705265675982,0.0600661386439794,0.0126480343344294,0.1746799943450854,2.0,0.0244776622244464,0.0172821575816814,0.2323230280947338,0.0447284142801256
ENSG00000121940_Stim48hr,CLCC1,Stim48hr,ENSG00000121940,147,911.0,850,882,1732,-15.2996381298409,True,37.69647773009298,False,>50 DE genes,False,False,2.0,False,1731,0.8393598851394868,1.4360020487032097e-58,0.2800687155823445,1.4277905240689743e-206,2.0,0.1917099376330313,0.1761632395494517,0.7765518038953562,0.7516677680216755
ENSG00000121940_Stim8hr,CLCC1,Stim8hr,ENSG00000121940,46,1040.0,475,205,680,-16.635371928910605,True,32.907657260486786,False,>50 DE genes,False,False,2.0,False,679,0.7977929372410631,2.98485283338695e-15,0.1111182040103022,5.674722295246332e-33,2.0,0.1062728118088781,0.0592387648264249,0.6054429718690129,0.584336942186707
ENSG00000175505_Rest,CLCF1,Rest,ENSG00000175505,277,463.0,0,1,1,-1.421221282731456,False,0.5831526777145842,False,1 DE gene,False,True,2.0,False,1,,,0.0249146983340262,0.0074948262176482,2.0,,,,
ENSG00000175505_Stim48hr,CLCF1,Stim48hr,ENSG00000175505,434,594.0,0,1,1,-0.5537003697451142,False,0.1681583668374513,False,1 DE gene,False,True,2.0,False,1,,,0.1422600977458612,3.880788884385231e-53,2.0,,,,
ENSG00000175505_Stim8hr,CLCF1,Stim8hr,ENSG00000175505,200,577.0,0,0,0,-2.0306661379469872,False,0.8798360716057386,False,no effect,False,True,2.0,False,0,,,0.1493243557741189,2.0191311413855642e-58,2.0,,,,
ENSG00000114859_Rest,CLCN2,Rest,ENSG00000114859,510,493.0,0,0,0,-1.2490305779112485,False,0.5513590622127682,False,no effect,False,True,2.0,False,0,,,0.1341528892541801,2.1244094691190415e-47,2.0,,,,
ENSG00000114859_Stim48hr,CLCN2,Stim48hr,ENSG00000114859,634,444.0,0,0,0,-1.9676235156485429,False,1.1120450766792176,False,no effect,False,False,2.0,False,0,,,0.025898631771579,0.0054416494667687,2.0,,,,
ENSG00000114859_Stim8hr,CLCN2,Stim8hr,ENSG00000114859,557,427.0,1,1,2,-2.200121135095056,False,1.2519674356847836,False,2-10 DE genes,False,False,2.0,False,2,,,0.1079573167368103,3.3035535478795313e-31,2.0,,,,
ENSG00000109572_Rest,CLCN3,Rest,ENSG00000109572,302,621.0,0,1,1,-13.577976387314951,True,38.67890343363176,False,1 DE gene,False,False,2.0,False,0,0.735118346647463,0.2648816533525369,0.037590216182508,5.454573076534122e-05,2.0,,,,
ENSG00000109572_Stim48hr,CLCN3,Stim48hr,ENSG00000109572,72,792.0,0,1,1,-13.271718838652507,True,51.76700672902199,False,1 DE gene,False,False,2.0,False,0,,,0.0530548862917189,1.2168522435893396e-08,2.0,,,,
ENSG00000109572_Stim8hr,CLCN3,Stim8hr,ENSG00000109572,178,662.0,0,2,2,-15.276049501206804,True,50.2846039983482,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.0564999811389461,1.2961219071668786e-09,2.0,,,,
ENSG00000171365_Rest,CLCN5,Rest,ENSG00000171365,226,561.0,1,0,1,-1.2126064519990134,False,10.250688762523062,False,1 DE gene,False,False,2.0,False,1,,,0.15069524869153,1.7743379840211452e-59,1.0,,,,
ENSG00000171365_Stim48hr,CLCN5,Stim48hr,ENSG00000171365,92,598.0,1,0,1,0.208838536670847,False,10.170863481832184,False,1 DE gene,False,False,2.0,False,1,,,0.075083168654182,7.111600388072204e-16,1.0,,,,
ENSG00000171365_Stim8hr,CLCN5,Stim8hr,ENSG00000171365,45,595.0,0,0,0,-0.1449593146228489,False,12.113921234295216,False,no effect,False,False,2.0,False,0,,,0.0596212014200508,1.5169016830657137e-10,0.0,,,,
ENSG00000011021_Rest,CLCN6,Rest,ENSG00000011021,416,337.0,0,3,3,-4.5695391405311785,True,6.91025845409421,True,2-10 DE genes,False,False,1.0,True,2,,,,,,,,,
ENSG00000011021_Stim48hr,CLCN6,Stim48hr,ENSG00000011021,588,241.0,1,1,2,-3.4086652804446347,False,13.237122179533936,False,2-10 DE genes,False,False,1.0,True,2,,,,,,,,,
ENSG00000011021_Stim8hr,CLCN6,Stim8hr,ENSG00000011021,485,303.0,0,3,3,-4.272626045906247,True,7.027225337438582,True,2-10 DE genes,False,False,1.0,True,2,0.745953612500215,0.1477131249594699,-0.0031763848622052,0.7332092308037991,1.0,,,,
ENSG00000103249_Stim48hr,CLCN7,Stim48hr,ENSG00000103249,268,335.0,0,0,0,0.0,False,,False,no effect,False,True,1.0,True,0,,,0.0650301673011036,2.8323449047294177e-12,1.0,,,,
ENSG00000103249_Stim8hr,CLCN7,Stim8hr,ENSG00000103249,63,207.0,1,0,1,0.0,False,,False,1 DE gene,False,True,1.0,True,1,,,-0.0197560008413342,0.0339867177151506,1.0,,,,
ENSG00000163347_Rest,CLDN1,Rest,ENSG00000163347,459,338.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,,,,,,,
ENSG00000163347_Stim48hr,CLDN1,Stim48hr,ENSG00000163347,81,335.0,1,1,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,0.7245785567617706,0.1661575879796233,0.0562425916535379,1.5393253882905602e-09,2.0,,,,
ENSG00000163347_Stim8hr,CLDN1,Stim8hr,ENSG00000163347,130,303.0,0,2,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,,,0.0575063272844357,6.569100513911275e-10,1.0,,,,
ENSG00000106404_Rest,CLDN15,Rest,ENSG00000106404,217,654.0,0,1,1,-1.790317171953493,False,9.78602406329695,False,1 DE gene,False,False,2.0,False,1,,,0.0467979191009808,5.043476193676501e-07,0.0,,,,
ENSG00000106404_Stim48hr,CLDN15,Stim48hr,ENSG00000106404,457,725.0,1,1,2,-2.10772536417825,False,12.094692905455426,False,2-10 DE genes,False,False,2.0,False,2,0.5638690457131141,0.4361309542868858,0.0174500189231857,0.0611085381338812,0.0,,,,
ENSG00000106404_Stim8hr,CLDN15,Stim8hr,ENSG00000106404,180,642.0,0,1,1,-1.844776967843191,False,12.514001253341997,False,1 DE gene,False,False,2.0,False,1,,,0.0484933733075026,1.9201984904620996e-07,1.0,,,,
ENSG00000171217_Rest,CLDN20,Rest,ENSG00000171217,397,98.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.08360747047202,2.5250110105974423e-19,0.0,,,,
ENSG00000171217_Stim48hr,CLDN20,Stim48hr,ENSG00000171217,643,223.0,7,0,7,0.0,False,,False,2-10 DE genes,False,True,2.0,False,7,,,0.1633511696187304,1.0557227424667156e-69,0.0,,,,
ENSG00000171217_Stim8hr,CLDN20,Stim8hr,ENSG00000171217,267,192.0,0,1,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,,,0.0205674210825192,0.0272910444945732,0.0,,,,
ENSG00000165215_Rest,CLDN3,Rest,ENSG00000165215,162,553.0,0,2,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,-0.5249386881958785,0.4750613118041213,0.0692100718319756,1.0388159062711132e-13,0.0,,,,
ENSG00000165215_Stim48hr,CLDN3,Stim48hr,ENSG00000165215,375,504.0,1,4,5,0.0,False,,False,2-10 DE genes,False,True,2.0,False,5,0.7910065886377371,0.1110264490141496,0.092415183116756,2.834156277435532e-23,0.0,,,,
ENSG00000165215_Stim8hr,CLDN3,Stim8hr,ENSG00000165215,390,490.0,0,2,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,0.2827203637932133,0.8175263129899861,0.0693868723366424,8.992809220103988e-14,0.0,,,,
ENSG00000189143_Rest,CLDN4,Rest,ENSG00000189143,668,816.0,1,0,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,-1.0,1.0,0.0450922625291037,1.2897520417796395e-06,0.0,,,,
ENSG00000189143_Stim48hr,CLDN4,Stim48hr,ENSG00000189143,35,833.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.1069426727976778,1.1875582136415061e-30,0.0,,,,
ENSG00000189143_Stim8hr,CLDN4,Stim8hr,ENSG00000189143,487,795.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0730866795239241,4.047221981602291e-15,0.0,,,,
ENSG00000184113_Rest,CLDN5,Rest,ENSG00000184113,459,818.0,5,2,7,-2.899482605260717,False,10.22588549290194,False,2-10 DE genes,False,False,1.0,True,7,-0.5538299103914549,0.6263315591180166,0.0651261610365827,2.631193260538666e-12,1.0,,,,
ENSG00000184113_Stim48hr,CLDN5,Stim48hr,ENSG00000184113,468,907.0,59,27,86,-2.076825616309292,False,0.7670018032160979,False,>50 DE genes,False,True,1.0,True,86,,,0.0726398326950962,5.935343175005813e-15,1.0,-0.0131753957680107,-0.0809841442857368,-0.0791316236900851,-0.2645370919626478
ENSG00000184113_Stim8hr,CLDN5,Stim8hr,ENSG00000184113,562,809.0,8,1,9,-1.6093180389570452,False,0.6482030205468952,False,2-10 DE genes,False,True,1.0,True,9,-1.0,1.0,0.0935179506969508,8.514537853123559e-24,2.0,,,,
