gene_id,gene_name,gene_biotype,Donor10_NTC_cpm,Donor10_NTC_count,Donor10_CYB5R4_cpm,Donor10_CYB5R4_count,Donor10_SGF29_cpm,Donor10_SGF29_count,Donor10_ATP2A2_cpm,Donor10_ATP2A2_count,Donor10_KDM1A_cpm,Donor10_KDM1A_count
ENSG00000009694,TENM1,protein_coding,2.051958245,22,1.62331868,17,1.157655761,10,1.981045018,6,2.20433617,20
ENSG00000009709,PAX7,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,MASP2,protein_coding,0.093270829,1,0,0,0.115765576,1,0.33017417,1,0.330650425,3
ENSG00000009765,IYD,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000009780,FAM76A,protein_coding,17.39500967,186.5,14.13242145,148,15.39682162,133,17.66431808,53.5,15.20991957,138
ENSG00000009790,TRAF3IP3,protein_coding,206.0352619,2209,159.467188,1670,161.4929786,1395,123.8153136,375,160.3654564,1455
ENSG00000009830,POMT2,protein_coding,3.730833172,40,3.437616029,36,4.399091891,38,2.971567527,9,3.967805106,36
ENSG00000009844,VTA1,protein_coding,51.85858109,556,50.22738975,526,59.0404438,510,51.83734463,157,53.40004372,484.5
ENSG00000009950,MLXIPL,protein_coding,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000009954,BAZ1B,protein_coding,126.0555258,1351.5,153.4036153,1606.5,146.5013365,1265.5,113.4148273,343.5,130.2762676,1182
ENSG00000010017,RANBP9,protein_coding,41.59878987,446,51.56424043,540,48.27424522,417,54.80891216,166,38.46566617,349
ENSG00000010030,ETV7,protein_coding,3.357749855,36,1.14587201,12,6.135575532,53,2.641393357,8,4.629105957,42
ENSG00000010072,SPRTN,protein_coding,10.8194162,116,13.84595345,145,12.96574452,112,14.19748929,43,10.19505479,92.5
ENSG00000010165,METTL13,protein_coding,37.68141504,404,43.9250937,460,40.6337172,351,34.00793947,103,37.85947372,343.5
ENSG00000010219,DYRK4,protein_coding,45.09644597,483.5,44.97547638,471,47.29023783,408.5,46.05929667,139.5,45.07867468,409
ENSG00000010244,ZNF207,protein_coding,201.6748507,2162.25,220.7073627,2311.33,204.2104762,1764,183.4117512,555.5,178.6614466,1621
ENSG00000010256,UQCRC1,protein_coding,67.71462208,726,70.18466059,735,87.75030666,758,62.40291806,189,62.82358084,570
ENSG00000010270,STARD3NL,protein_coding,45.98251885,493,55.14509046,577.5,52.55757154,454,44.90368707,136,50.25886468,456
ENSG00000010278,CD9,protein_coding,31.61881113,339,126.9530697,1329.5,115.9392244,1001.5,106.976431,324,39.67805106,360
ENSG00000010282,HHATL,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000010292,NCAPD2,protein_coding,28.35433211,304,30.41335292,318.5,69.28569728,598.5,36.89696346,111.75,33.7263434,306
ENSG00000010295,IFFO1,protein_coding,9.140541272,98,9.071486743,95,10.07160512,87,7.924180072,24,9.258211914,84
ENSG00000010310,GIPR,protein_coding,0.093270829,1,0.334212669,3.5,0.810359033,7,0,0,0.440867234,4
ENSG00000010318,PHF7,protein_coding,3.077937367,33,2.291744019,24,3.936029587,34,1.320696679,4,2.314552978,21
ENSG00000010319,SEMA3G,protein_coding,0.186541659,2,0,0,0.115765576,1,0,0,0,0
ENSG00000010322,NISCH,protein_coding,20.0532283,215,18.71590949,196,18.92767169,163.5,16.83888265,51,18.84707425,171
ENSG00000010327,STAB1,protein_coding,1.119249952,12,2.100765351,22,2.315311521,20,2.311219188,7,1.212384893,11
ENSG00000010361,FUZ,protein_coding,0.932708293,10,0.763914673,8,1.389186913,12,0.660348339,2,1.212384893,11
ENSG00000010379,SLC6A13,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000010404,IDS,protein_coding,27.01776112,289.67,43.96519922,460.42,42.39914224,366.25,33.56880783,101.67,32.36737015,293.67
ENSG00000010438,PRSS3,protein_coding,0,0,0,0,0.115765576,1,0,0,0,0
ENSG00000010539,ZNF200,protein_coding,7.834749662,84,6.684253389,70,7.524762445,65,7.924180072,24,6.943658935,63
ENSG00000010610,CD4,protein_coding,86.36878794,926,78.39674332,821,87.40300994,755,81.5530199,247,97.76230914,887
ENSG00000010626,LRRC23,protein_coding,3.55175318,38.08,3.421382842,35.83,4.977919771,43,5.11769963,15.5,3.967805106,36
ENSG00000010671,BTK,protein_coding,0.186541659,2,0,0,0,0,0.33017417,1,0.220433617,2
ENSG00000010704,HFE,protein_coding,0.186541659,2,0.095489334,1,0.115765576,1,0,0,0.881734468,8
ENSG00000010803,SCMH1,protein_coding,8.767457955,94,5.633870714,59,10.07160512,87,9.57505092,29,13.22601702,120
ENSG00000010810,FYN,protein_coding,269.92578,2894,173.7905881,1820,254.8382356,2201.33,314.1607224,951.5,307.3946789,2789
ENSG00000010818,HIVEP2,protein_coding,13.24445776,142,28.83777891,302,18.75402332,162,17.82940516,54,20.50032638,186
ENSG00000010932,FMO1,protein_coding,0.023317707,0.25,0,0,0.173648364,1.5,0,0,0.055108404,0.5
ENSG00000011007,ELOA,protein_coding,51.29895612,550,68.37036324,716,55.33594536,478,61.74256972,187,57.97404127,526
ENSG00000011009,LYPLA2,protein_coding,117.8784722,1263.83,100.566502,1053.17,115.7076933,999.5,87.10985118,263.83,120.6874053,1095
ENSG00000011021,CLCN6,protein_coding,11.28577035,121,5.108679376,53.5,6.945934564,60,5.612960884,17,9.258211914,84
ENSG00000011028,MRC2,protein_coding,28.54087377,306,10.88578409,114,31.71976784,274,23.44236605,71,49.70778063,451
ENSG00000011052,NME1-NME2,protein_coding,498.361897,5343.17,427.0283022,4472,425.5924603,3676.33,376.6197701,1140.67,439.8940196,3991.17
ENSG00000011083,SLC6A7,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000011105,TSPAN9,protein_coding,0.093270829,1,0.095489334,1,0.463062304,4,0.990522509,3,0.440867234,4
ENSG00000011114,BTBD7,protein_coding,19.4003325,208,17.64929363,184.83,20.25897581,175,24.76306272,75,20.50032638,186
ENSG00000011132,APBA3,protein_coding,19.49360332,209,16.2331868,170,19.44861678,168,21.7914952,66,20.39010957,185
ENSG00000011143,MKS1,protein_coding,13.9906244,150,10.02638008,105,15.51258719,134,8.584528411,26,11.87586112,107.75
ENSG00000011198,ABHD5,protein_coding,21.82537406,234,17.37905881,182,15.85988392,137,22.45184354,68,18.29599021,166
ENSG00000011201,ANOS1,protein_coding,0.093270829,1,0.095489334,1,0.115765576,1,0,0,0,0
ENSG00000011243,AKAP8L,protein_coding,18.18781171,195,20.33922817,213,18.98555448,164,20.47079852,62,18.29599021,166
ENSG00000011258,MBTD1,protein_coding,10.44633288,112,9.501188746,99.5,11.92385434,103,9.57505092,29,10.02972957,91
ENSG00000011260,UTP18,protein_coding,76.94843418,825,81.30916801,851.5,79.24153682,684.5,60.42187305,183,71.14494989,645.5
ENSG00000011275,RNF216,protein_coding,35.76936304,383.5,33.03930961,346,42.0807869,363.5,32.93487342,99.75,37.03284766,336
ENSG00000011295,TTC19,protein_coding,44.63009182,478.5,44.1399447,462.25,41.44407623,358,41.93211955,127,43.01210952,390.25
ENSG00000011304,PTBP1,protein_coding,270.6719466,2902,241.1105687,2525,276.3324301,2387,282.4640021,855.5,249.9717217,2268
ENSG00000011332,DPF1,protein_coding,0.466354147,5,0.190978668,2,0.810359033,7,0.990522509,3,0.440867234,4
ENSG00000011347,SYT7,protein_coding,0.186541659,2,0.095489334,1,0,0,0,0,0.110216808,1
ENSG00000011376,LARS2,protein_coding,22.66481152,243,18.04748415,189,21.41663157,185,11.88627011,36,18.40620702,167
ENSG00000011405,PIK3C2A,protein_coding,14.78342644,158.5,13.12978344,137.5,16.95965689,146.5,13.86731513,42,15.98143723,145
ENSG00000011422,PLAUR,protein_coding,1.678874927,18,31.22501226,327,8.335121477,72,5.282786714,16,6.172141276,56
ENSG00000011426,ANLN,protein_coding,8.487645467,91,12.70008144,133,20.14321024,174,17.82940516,54,11.02168085,100
ENSG00000011451,WIZ,protein_coding,46.49550841,498.5,48.89053908,512,44.16456727,381.5,46.22438375,140,46.12573436,418.5
ENSG00000011454,RABGAP1,protein_coding,21.91864489,235,16.61514414,174,18.75402332,162,23.11219188,70,20.88608521,189.5
ENSG00000011465,DCN,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000011478,QPCTL,protein_coding,1.772145757,19,2.053020684,21.5,2.546842674,22,2.641393357,8,1.763468936,16
ENSG00000011485,PPP5C,protein_coding,50.36624782,540,61.20866318,641,64.01836357,553,50.51664796,153,54.5022118,494.5
ENSG00000011523,CEP68,protein_coding,7.928020491,85,6.397785387,67,8.971832146,77.5,8.91470258,27,8.156043829,74
ENSG00000011566,MAP4K3,protein_coding,7.088583027,76,7.543657397,79,7.872059173,68,10.56557343,32,7.439634574,67.5
ENSG00000011590,ZBTB32,protein_coding,12.96464527,139,14.32340012,150,16.32294623,141,8.584528411,26,15.32013638,139
ENSG00000011600,TYROBP,protein_coding,0.186541659,2,0.095489334,1,0,0,0,0,0,0
ENSG00000011638,LDAF1,protein_coding,4.570270636,49,4.869956041,51,9.72430839,84,7.594005902,23,10.36038,94
ENSG00000011677,GABRA3,protein_coding,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000012048,BRCA1,protein_coding,7.834749662,84,10.31284809,108,23.84770867,206,13.86731513,42,11.57276489,105
ENSG00000012061,ERCC1,protein_coding,62.58472646,671,56.72066448,594,77.33140482,668,51.83734463,157,70.42854063,639
ENSG00000012124,CD22,protein_coding,0.093270829,1,0,0,0,0,0,0,0,0
ENSG00000012171,SEMA3B,protein_coding,0.186541659,2,0.095489334,1,0.57882788,5,0.990522509,3,0.330650425,3
ENSG00000012174,MBTPS2,protein_coding,9.513624589,102,14.70535746,154,15.39682162,133,10.23539926,31,11.02168085,100
ENSG00000012211,PRICKLE3,protein_coding,7.741478832,83,6.779742723,71,9.14548051,79,4.952612545,15,7.604959786,69
ENSG00000012223,LTF,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000012232,EXTL3,protein_coding,13.89735357,149,11.55420943,121,13.31304125,115,10.8957476,33,10.58081362,96
ENSG00000012504,NR1H4,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000012660,ELOVL5,protein_coding,102.2714643,1096.5,95.6803128,1002,106.1570333,917,118.2023527,358,114.6254808,1040
ENSG00000012779,ALOX5,protein_coding,0,0,0.190978668,2,0.115765576,1,0,0,0.110216808,1
ENSG00000012817,KDM5D,protein_coding,25.04321767,268.5,26.92799223,282,23.26888079,201,22.12166937,67,23.69661383,215
ENSG00000012822,CALCOCO1,protein_coding,6.995312198,75,4.774466707,50,9.377011662,81,12.87679262,39,10.80124723,98
ENSG00000012963,UBR7,protein_coding,18.23444713,195.5,19.62305816,205.5,29.86751863,258,21.62640811,65.5,22.20868691,201.5
ENSG00000012983,MAP4K5,protein_coding,38.33431084,411,63.30942853,663,33.22472033,287,36.979507,112,46.18084276,419
ENSG00000013016,EHD3,protein_coding,0.746166634,8,0.668425339,7,1.041890185,9,0.33017417,1,0.661300851,6
ENSG00000013275,PSMC4,protein_coding,196.4283665,2106,194.9414756,2041.5,162.4191032,1403,181.9259675,551,177.1184113,1607
ENSG00000013288,MAN2B2,protein_coding,7.088583027,76,5.53838138,58,9.72430839,84,10.23539926,31,8.707127871,79
ENSG00000013293,SLC7A14,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000013297,CLDN11,protein_coding,0,0,0,0,0.347296728,3,0,0,0.110216808,1
ENSG00000013306,SLC25A39,protein_coding,83.3841214,894,70.75759659,741,76.40528021,660,74.61936234,226,78.47436765,712
ENSG00000013364,MVP,protein_coding,36.09581094,387,48.50858174,508,53.83099287,465,60.09169888,182,39.56783425,359
ENSG00000013374,NUB1,protein_coding,41.13243572,441,63.59589653,666,68.53322104,592,44.5735129,135,45.73997553,415
ENSG00000013375,PGM3,protein_coding,9.373718345,100.5,8.594040072,90,8.971832146,77.5,7.924180072,24,9.919512765,90
ENSG00000013392,RWDD2A,protein_coding,1.772145757,19,0.668425339,7,1.736483641,15,1.981045018,6,1.873685744,17
ENSG00000013441,CLK1,protein_coding,94.76316257,1016,84.22159271,882,90.99174279,786,85.84528411,260,87.84279637,797
ENSG00000013503,POLR3B,protein_coding,14.6435202,157,13.08203878,137,12.73421337,110,10.23539926,31,10.58081362,96
ENSG00000013523,ANGEL1,protein_coding,16.60220762,178,12.01542291,125.83,14.90481792,128.75,14.85783763,45,14.10775149,128
ENSG00000013561,RNF14,protein_coding,19.15129938,205.33,14.03693212,147,20.83780369,180,20.47079852,62,21.93314489,199
ENSG00000013563,DNASE1L1,protein_coding,7.461666344,80,5.251913377,55,5.788278804,50,3.631915866,11,6.833442127,62
ENSG00000013573,DDX11,protein_coding,9.124685231,97.83,6.509507908,68.17,13.11971274,113.33,10.6745309,32.33,7.513479835,68.17
ENSG00000013583,HEBP1,protein_coding,10.91268703,117,7.734636065,81,15.28105604,132,15.1880118,46,8.04582702,73
ENSG00000013588,GPRC5A,protein_coding,0.373083317,4,0.477446671,5,0.463062304,4,1.981045018,6,0.881734468,8
ENSG00000013619,MAMLD1,protein_coding,9.979978736,107,28.83777891,302,15.62835277,135,16.83888265,51,6.282358084,57
ENSG00000013725,CD6,protein_coding,58.76062246,630,83.45767803,874,64.24989472,555,64.38396308,195,56.10035553,509
ENSG00000013810,TACC3,protein_coding,65.84920549,706,68.60908657,718.5,109.0511727,942,65.04431142,197,65.74432627,596.5
ENSG00000014123,UFL1,protein_coding,37.72805045,404.5,36.47692564,382,38.54993683,333,29.3855011,89,36.04089638,327
ENSG00000014138,POLA2,protein_coding,21.59219698,231.5,19.90952617,208.5,32.04738442,276.83,32.6872428,99,23.34722654,211.83
ENSG00000014164,ZC3H3,protein_coding,9.42035376,101,11.12450743,116.5,10.07160512,87,12.21644428,37,8.596911063,78
ENSG00000014216,CAPN1,protein_coding,23.27107191,249.5,26.02084355,272.5,32.70377524,282.5,41.27177121,125,31.46689883,285.5
ENSG00000014257,ACP3,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000014641,MDH1,protein_coding,152.1247226,1631,140.0828532,1467,177.9316904,1537,150.2292472,455,142.179683,1290
ENSG00000014824,SLC30A9,protein_coding,18.28108254,196,18.33395215,192,18.4067266,159,18.4897535,56,18.73685744,170
ENSG00000014914,MTMR11,protein_coding,0,0,0.859404007,9,0.347296728,3,0,0,1.102168085,10
ENSG00000014919,COX15,protein_coding,15.52959308,166.5,12.98654944,136,13.77610355,119,14.19748929,43,16.64273808,151
ENSG00000015133,CCDC88C,protein_coding,50.45951865,541,56.43419647,591,48.54397902,419.33,36.81441992,111.5,40.28424351,365.5
ENSG00000015153,YAF2,protein_coding,46.86859173,502.5,49.94092175,523,55.56747652,480,38.30020368,116,42.10282085,382
ENSG00000015171,ZMYND11,protein_coding,33.841455,362.83,32.22765027,337.5,35.42426628,306,34.33811364,104,32.29352489,293
ENSG00000015285,WAS,protein_coding,50.83260197,545,44.87998704,470,57.76702246,499,57.12013135,173,56.98208999,517
ENSG00000015413,DPEP1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000015475,BID,protein_coding,21.59219698,231.5,30.84305492,323,14.81799374,128,17.49923099,53,26.45203404,240
ENSG00000015479,MATR3,protein_coding,66.81269316,716.33,70.81298041,741.58,70.4340918,608.42,64.30141954,194.75,67.08566483,608.67
ENSG00000015520,NPC1L1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000015532,XYLT2,protein_coding,29.75339455,319,17.28356948,181,25.81572346,223,25.42341106,77,25.57029957,232
ENSG00000015568,RGPD5,protein_coding,6.303242644,67.58,7.002232872,73.33,6.965614712,60.17,6.108222138,18.5,6.263621227,56.83
ENSG00000015592,STMN4,protein_coding,0,0,0.095489334,1,0,0,0,0,0,0
ENSG00000015676,NUDCD3,protein_coding,40.1064566,430,34.37616029,360,45.72740255,395,28.72515276,87,44.52759063,404
ENSG00000016082,ISL1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000016391,CHDH,protein_coding,14.73679103,158,12.60459211,132,6.540755048,56.5,15.51818597,47,1.43281851,13
ENSG00000016402,IL20RA,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000016490,CLCA1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000016602,CLCA4,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000016864,GLT8D1,protein_coding,23.50424898,252,19.5753135,205,20.60627254,178,19.81045018,60,21.16162723,192
ENSG00000017260,ATP2C1,protein_coding,82.35814228,883,77.15538198,808,93.53858547,808,83.53406492,253,82.55238956,749
ENSG00000017427,IGF1,protein_coding,6.062603905,65,2.100765351,22,15.28105604,132,24.43288855,74,37.36349808,339
ENSG00000017483,SLC38A5,protein_coding,86.94426895,932.17,82.16857202,860.5,69.6908768,602,55.96452176,169.5,76.71089871,696
ENSG00000017797,RALBP1,protein_coding,58.3716831,625.83,63.7868752,668,67.14403412,580,60.97326391,184.67,68.13272451,618.17
ENSG00000018189,RUFY3,protein_coding,12.87137444,138,10.12186942,106,13.89186913,120,14.19748929,43,19.17772468,174
ENSG00000018236,CNTN1,protein_coding,0.186541659,2,0.190978668,2,0.115765576,1,0,0,0.110216808,1
ENSG00000018280,SLC11A1,protein_coding,0.373083317,4,0.190978668,2,0.57882788,5,0.990522509,3,0.110216808,1
ENSG00000018408,WWTR1,protein_coding,1.025979122,11,1.193616677,12.5,2.488959886,21.5,3.962090036,12,2.259444574,20.5
ENSG00000018510,AGPS,protein_coding,52.55811231,563.5,65.98312989,691,52.90486827,457,43.91316456,133,55.54927148,504
ENSG00000018607,ZNF285CP,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000018610,STEEP1,protein_coding,12.21847864,131,14.22791079,149,11.86597155,102.5,12.21644428,37,14.60372713,132.5
ENSG00000018625,ATP1A2,protein_coding,0,0,0,0,0,0,0.165087085,0.5,0,0
ENSG00000018699,TTC27,protein_coding,55.91586217,599.5,48.41309241,507,50.47379117,436,32.35706863,98,44.74802425,406
ENSG00000018869,ZNF582,protein_coding,1.39906244,15,1.814297349,19,1.852249217,16,1.320696679,4,1.543035319,14
ENSG00000019102,VSIG2,protein_coding,0,0,0,0,0,0,0,0,0.110216808,1
ENSG00000019144,PHLDB1,protein_coding,0.559624976,6,2.005276017,21,2.894139402,25,1.650870848,5,2.240707717,20.33
ENSG00000019169,MARCO,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000019186,CYP24A1,protein_coding,0.746166634,8,0.190978668,2,1.389186913,12,1.981045018,6,0.220433617,2
ENSG00000019485,PRDM11,protein_coding,3.917374831,42,2.578212022,27,2.083780369,18,4.292264205,13,1.763468936,16
ENSG00000019505,SYT13,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000019549,SNAI2,protein_coding,0.093270829,1,0,0,0.231531152,2,0,0,0,0
ENSG00000019582,CD74,protein_coding,409.3656698,4389,426.0256642,4461.5,801.8502627,6926.5,461.253315,1397,462.8003789,4199
ENSG00000019991,HGF,protein_coding,0.093270829,1,0.190978668,2,0.115765576,1,0.33017417,1,0.440867234,4
ENSG00000019995,ZRANB1,protein_coding,18.51425962,198.5,15.89897413,166.5,17.8857815,154.5,24.76306272,75,18.95729106,172
ENSG00000020129,NCDN,protein_coding,23.50424898,252,23.4903762,246,21.300866,184,20.80097269,63,18.95729106,172
ENSG00000020181,ADGRA2,protein_coding,0.373083317,4,0.286468002,3,0.463062304,4,0.660348339,2,0.330650425,3
ENSG00000020219,CCT8L1P,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000020256,ZFP64,protein_coding,11.09922869,119,6.970721392,73,8.103590325,70,11.55609594,35,9.368428722,85
ENSG00000020426,MNAT1,protein_coding,31.40895177,336.75,30.10301259,315.25,44.71445376,386.25,37.14459409,112.5,32.92727154,298.75
ENSG00000020577,SAMD4A,protein_coding,2.70485405,29,1.718808014,18,3.704498434,32,5.943135054,18,6.392574893,58
ENSG00000020633,RUNX3,protein_coding,640.5840557,6868,615.5242478,6446,520.0189677,4492,616.7653489,1868,613.0258889,5562
ENSG00000020922,MRE11,protein_coding,17.58155132,188.5,18.38169682,192.5,27.03126201,233.5,21.62640811,65.5,18.84707425,171
ENSG00000021300,PLEKHB1,protein_coding,1.119249952,12,2.482722687,26,1.736483641,15,2.641393357,8,5.069973191,46
ENSG00000021355,SERPINB1,protein_coding,48.78064373,523,45.64390172,478,83.46698035,721,126.7868811,384,63.15423127,573
ENSG00000021461,CYP3A43,protein_coding,0,0,0,0,0.028941394,0.25,0,0,0,0
ENSG00000021488,SLC7A9,protein_coding,0,0,0,0,0,0,0.33017417,1,0.110216808,1
ENSG00000021574,SPAST,protein_coding,22.47826986,241,19.67080283,206,23.26888079,201,20.47079852,62,17.68979776,160.5
ENSG00000021645,NRXN3,protein_coding,0,0,0,0,0.231531152,2,0.33017417,1,0.110216808,1
ENSG00000021762,OSBPL5,protein_coding,0.466354147,5,0.190978668,2,0.347296728,3,0,0,0.110216808,1
ENSG00000021776,AQR,protein_coding,70.23293447,753,60.82670584,637,66.68097182,576,59.10117637,179,63.5950985,577
ENSG00000021826,CPS1,protein_coding,0.093270829,1,0.095489334,1,0.231531152,2,0.33017417,1,0.110216808,1
ENSG00000021852,C8B,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000022267,FHL1,protein_coding,0.839437464,9,1.14587201,12,1.504952489,13,0.660348339,2,1.763468936,16
ENSG00000022277,RTF2,protein_coding,64.03042432,686.5,82.40729536,863,88.96584521,768.5,72.63831732,220,67.89355403,616
ENSG00000022355,GABRA1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000022556,NLRP2,protein_coding,5.417169766,58.08,6.684253389,70,7.582645233,65.5,7.207702123,21.83,7.380117497,66.96
ENSG00000022567,SLC45A4,protein_coding,9.886707906,106,8.30757207,87,9.72430839,84,6.603483393,20,7.715176595,70
ENSG00000022840,RNF10,protein_coding,64.10037744,687.25,69.75495858,730.5,70.50123583,609,64.71413725,196,64.58704978,586
ENSG00000022976,ZNF839,protein_coding,11.51894742,123.5,10.31284809,108,9.608542814,83,8.584528411,26,9.478645531,86
ENSG00000023041,ZDHHC6,protein_coding,28.02788421,300.5,28.45582157,298,31.48823669,272,24.76306272,75,24.90899872,226
