gene_id,gene_name,gene_biotype,Donor8_ELOB_cpm,Donor8_ELOB_count,Donor8_GATA3_cpm,Donor8_GATA3_count,Donor8_SGF29_cpm,Donor8_SGF29_count,Donor8_MED24_cpm,Donor8_MED24_count,Donor8_NFKB2_cpm,Donor8_NFKB2_count,Donor8_KDM1A_cpm,Donor8_KDM1A_count,Donor8_NTC1_cpm,Donor8_NTC1_count,Donor8_NTC2_cpm,Donor8_NTC2_count,Donor8_NTC3_cpm,Donor8_NTC3_count
ENSG00000109016,DHRS7B,protein_coding,17.10263287,102,13.64449427,105,21.30708282,146,17.34652308,110,16.08773341,130,14.35519805,105.5,20.0646998,165,17.17683264,145.5,15.3527441,119.33
ENSG00000109046,WSB1,protein_coding,203.5548657,1214,125.4864646,965.67,144.6254731,991,225.7933832,1431.83,192.2484142,1553.5,193.3080494,1420.67,140.8578408,1158.33,147.3512522,1248.17,167.7698676,1304
ENSG00000109047,RCVRN,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109061,MYH1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109062,NHERF1,protein_coding,167.0021798,996,158.0162384,1216,132.9503592,911,118.902531,754,145.6558633,1177,118.9236312,874,148.9651955,1225,141.0153031,1194.5,139.9797669,1088
ENSG00000109063,MYH3,protein_coding,0.670691485,4,1.202014971,9.25,2.626900622,18,1.734652308,11,1.36126975,11,2.04102342,15,0.97283393,8,1.298592159,11,1.415236613,11
ENSG00000109065,NAT9,protein_coding,6.53924198,39,12.47496619,96,13.57231988,93,12.45795749,79,10.51890261,85,12.38220875,91,12.03881988,99,11.92343709,101,13.25176102,103
ENSG00000109066,TMEM104,protein_coding,3.353457426,20,6.952194698,53.5,7.151007248,49,6.78091357,43,4.826320023,39,5.442729119,40,6.809837509,56,5.194368635,44,5.017657084,39
ENSG00000109072,VTN,protein_coding,0,0,0,0,0,0,0.315391329,2,0,0,0,0,0,0,0,0,0,0
ENSG00000109079,TNFAIP1,protein_coding,23.97722059,143,21.70124326,167,20.72332713,142,24.28513232,154,22.02781959,178,21.09057534,155,21.5239507,177,22.0760667,187,19.04136534,148
ENSG00000109083,IFT20,protein_coding,37.55872317,224,44.44206704,342,40.13320394,275,48.7279603,309,38.115553,308,45.99106105,338,41.83185899,344,42.02716441,356,41.55649328,323
ENSG00000109084,TMEM97,protein_coding,29.84577109,178,71.9909507,554,57.35399691,393,69.85917933,443,49.005711,396,48.44028916,356,73.08414898,601,59.49913163,504,61.36980587,477
ENSG00000109089,CDR2L,protein_coding,1.509055842,9,0.649737822,5,1.313450311,9,0.315391329,2,1.113766159,9,1.088545824,8,0.851229689,7,1.180538326,10,0.514631496,4
ENSG00000109099,PMP22,protein_coding,2.515093069,15,1.039580516,8,1.459389234,10,1.261565315,8,0.371255386,3,0.272136456,2,0.243208482,2,0.47221533,4,1.029262992,8
ENSG00000109101,FOXN1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109103,UNC119,protein_coding,45.60702099,272,41.19337793,317,35.02534162,240,21.2889147,135,44.42689457,359,34.96953459,257,35.50843844,292,38.0133341,322,34.0943366,265
ENSG00000109107,ALDOC,protein_coding,53.99066455,322,9.94098868,76.5,21.01520497,144,18.3715449,116.5,22.02781959,178,17.82493786,131,18.24063619,150,17.59002106,149,14.92431338,116
ENSG00000109111,SUPT6H,protein_coding,53.31997307,318,48.2534291,371.33,65.96439339,452,49.35874296,313,51.60449871,417,44.766447,329,45.47998622,374,45.68683322,387,46.23063384,359.33
ENSG00000109113,RAB34,protein_coding,26.49231366,158,16.37339312,126,19.55581574,134,19.71195805,125,19.80028727,160,17.14459672,126,17.9974277,148,17.82612872,151,19.94197046,155
ENSG00000109118,PHF12,protein_coding,22.8035105,136,29.75799226,229,21.89083851,150,24.60052365,156,22.95595806,185.5,24.08407635,177,22.98320159,189,24.08298185,204,20.87474005,162.25
ENSG00000109132,PHOX2B,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109133,TMEM33,protein_coding,63.54801822,379,81.08728021,624,92.23339961,632,83.7363978,531,82.54244757,667,71.84402437,528,96.18895482,791,94.20695842,798,96.75072121,752
ENSG00000109158,GABRA4,protein_coding,0,0,0,0,0,0,0,0,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000109163,GNRHR,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109171,SLAIN2,protein_coding,38.06174178,227,48.08059884,370,43.34386026,297,51.25109093,325,48.13944843,389,38.37124029,282,40.12939961,330,38.0133341,322,39.30498049,305.5
ENSG00000109180,OCIAD1,protein_coding,102.1127786,609,118.1873099,909.5,135.8691377,931,120.7948789,766,114.5941626,926,124.7745651,917,110.9638701,912.5,125.9634394,1067,117.335981,912
ENSG00000109181,UGT2B10,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109182,CWH43,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109184,DCUN1D4,protein_coding,14.92288554,89,18.45255415,142,15.03170911,103,13.08874015,83,15.34522264,124,15.91998267,117,14.47090471,119,14.52062141,123,16.08223424,125
ENSG00000109189,USP46,protein_coding,4.359494653,26,7.407011173,57,7.005068325,48,10.40791385,66,6.930100546,56,7.347684311,54,8.025879922,66,8.027660617,68,7.333498815,57
ENSG00000109193,SULT1E1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109205,ODAM,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109208,SMR3A,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109220,CHIC2,protein_coding,31.18715406,186,38.7243742,298,45.09512734,309,48.09717764,305,41.02372019,331.5,44.22217409,325,47.1824456,388,45.39169864,384.5,39.4979673,307
ENSG00000109255,NMU,protein_coding,1.006037228,6,0.779685387,6,0.43781677,3,0.788478322,5,2.103780523,17,3.265637471,24,0.608021206,5,0.708322996,6,0.64328937,5
ENSG00000109265,CRACD,protein_coding,4.024148911,24,1.429423209,11,2.626900622,18,3.153913288,20,2.475035909,20,1.904955192,14,0.97283393,8,1.534699824,13,1.286578739,10
ENSG00000109270,LAMTOR3,protein_coding,50.13418852,299,49.63996962,382,47.72202796,327,54.56269989,346,39.10556737,316,56.74045106,417,54.35709583,447,46.86737155,397,55.70885942,433
ENSG00000109272,PF4V1,protein_coding,0,0,0.064973782,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109320,NFKB1,protein_coding,107.0591283,638.5,243.6516833,1875,200.8119586,1376,262.5632812,1665,249.4217437,2015.5,179.8821974,1322,210.6793479,1732.5,180.2091755,1526.5,183.9807597,1430
ENSG00000109321,AREG,protein_coding,27.83369663,166,0.519790258,4,3.064717392,21,1.892347973,12,4.578816432,37,2.449228104,18,1.094438171,9,2.24302282,19,4.374367714,34
ENSG00000109323,MANBA,protein_coding,12.57546535,75,8.18669656,63,8.026640789,55,7.096304898,45,7.920114909,64,10.47725355,77,7.296254474,60,4.722153304,40,7.333498815,57
ENSG00000109332,UBE2D3,protein_coding,499.8613337,2981.17,456.527885,3513.17,444.7240595,3047.33,440.6016864,2794,420.6323528,3399,429.3401618,3155.33,500.5838591,4116.5,534.2526195,4525.5,522.9518005,4064.67
ENSG00000109339,MAPK10,protein_coding,0.167672871,1,0,0,0.121129306,0.83,0,0,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000109381,ELF2,protein_coding,19.53388951,116.5,23.78040429,183,24.0069529,164.5,22.62932784,143.5,23.76034473,192,21.09057534,155,23.16560796,190.5,22.90244353,194,21.80750963,169.5
ENSG00000109390,NDUFC1,protein_coding,137.8271002,822,121.1111301,932,132.6584814,909,120.6371833,765,118.0592129,954,131.30584,965,122.3338667,1006,114.984433,974,121.0670594,941
ENSG00000109424,UCP1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109436,TBC1D9,protein_coding,0.167672871,1,0.129947564,1,0.43781677,3,0.157695664,1,0.371255386,3,0.136068228,1,0,0,0.118053833,1,0,0
ENSG00000109445,ZNF330,protein_coding,35.21130297,210,51.19934039,394,48.67063096,333.5,45.65289485,289.5,51.8520023,419,43.95003764,323,53.26265766,438,53.53741309,453.5,53.20003088,413.5
ENSG00000109452,INPP4B,protein_coding,31.18715406,186,44.70196217,344,59.10526399,405,68.12452702,432,61.50464234,497,90.89357629,668,89.92633639,739.5,66.11014626,560,69.98988343,544
ENSG00000109458,GAB1,protein_coding,2.012074455,12,0.519790258,4,1.897206005,13,0.630782658,4,0.618758977,5,0.408204684,3,0.608021206,5,0.47221533,4,0.514631496,4
ENSG00000109466,KLHL2,protein_coding,17.43797861,104,30.14783495,232,28.38512061,194.5,30.5929589,194,27.96790577,226,23.67587167,174,24.32084825,200,24.2600626,205.5,27.72577183,215.5
ENSG00000109471,IL2,protein_coding,13.07848396,78,45.61159512,351,32.54437992,223,51.48763443,326.5,75.61234703,611,59.46181562,437,57.64041035,474,79.56828318,674,60.34054288,469
ENSG00000109472,CPE,protein_coding,0.838364356,5,1.039580516,8,1.021572464,7,1.892347973,12,0.247503591,2,0.816409368,6,0.729625447,6,0.708322996,6,0.514631496,4
ENSG00000109475,RPL34,protein_coding,2107.019219,12566.25,2215.129066,17046.33,1816.647719,12448,2226.557125,14119.33,2003.613345,16190.58,2835.366603,20837.83,2444.245249,20100,2399.562202,20326,2246.344607,17459.83
ENSG00000109501,WFS1,protein_coding,4.694840396,28,2.33905616,18,3.502534162,24,2.680826295,17,1.608773341,13,0.952477596,7,2.432084825,20,1.534699824,13,1.543894487,12
ENSG00000109511,ANXA10,protein_coding,0.167672871,1,0,0,0,0,0,0,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000109519,GRPEL1,protein_coding,124.4132705,742,132.2866206,1018,124.6318406,854,118.2717483,750,128.0831083,1035,103.1397168,758,150.7892591,1240,143.7895681,1218,135.3480834,1052
ENSG00000109534,GAR1,protein_coding,118.0417014,704,181.9265902,1400,174.6159219,1196.5,183.0058185,1160.5,153.080971,1237,131.30584,965,192.6211181,1584,187.3514324,1587,192.7938241,1498.5
ENSG00000109536,FRG1,protein_coding,86.32302433,514.83,98.54313654,758.33,95.5287005,654.58,100.7549139,638.92,97.63026647,788.92,102.2321417,751.33,111.3493556,915.67,118.1624421,1000.92,109.3694855,850.08
ENSG00000109572,CLCN3,protein_coding,20.28841743,121,22.22103352,171,24.44476967,167.5,23.81204533,151,18.56276932,150,24.22014458,178,20.55111677,169,18.53445172,157,22.12915432,172
ENSG00000109576,AADAT,protein_coding,0,0,0.259895129,2,0,0,0.315391329,2,0.123751795,1,0,0,0,0,0.118053833,1,0,0
ENSG00000109586,GALNT7,protein_coding,17.43797861,104,27.28898853,210,24.37180021,167,28.70061092,182,28.09165757,227,27.34971382,201,25.29368218,208,25.61768168,217,23.15841731,180
ENSG00000109606,DHX15,protein_coding,90.5433505,540,96.03125012,739,105.8057195,725,108.9677041,691,99.12518816,801,87.90007527,646,106.0388984,872,99.99159622,847,101.7683783,791
ENSG00000109610,SOD3,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109618,SEPSECS,protein_coding,12.74313822,76,13.5145467,104,12.11293064,83,12.61565315,80,13.98395289,113,9.796912414,72,9.971547781,82,12.98592159,110,11.8365244,92
ENSG00000109625,CPZ,protein_coding,0,0,0,0,0.072969462,0.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109654,TRIM2,protein_coding,0.670691485,4,0.714711604,5.5,0.364847309,2.5,0.394239161,2.5,0.247503591,2,1.836921078,13.5,0.547219086,4.5,0.236107665,2,0.707618307,5.5
ENSG00000109667,SLC2A9,protein_coding,0.335345743,2,1.16952808,9,1.021572464,7,0.946173986,6,0.866262568,7,1.36068228,10,0.486416965,4,0.944430661,8,0.771947244,6
ENSG00000109670,FBXW7,protein_coding,27.49835089,164,43.79232922,337,43.78167703,300,42.89322072,272,40.7762166,329.5,35.44577339,260.5,39.5213784,325,40.72857225,345,41.42783541,322
ENSG00000109674,NEIL3,protein_coding,12.2401196,73,11.43538567,88,7.442885095,51,5.755891751,36.5,7.548859523,61,7.755888994,57,8.633901128,71,7.791552952,66,8.877393302,69
ENSG00000109680,TBC1D19,protein_coding,4.527167525,27,1.949213467,15,3.210656315,22,3.311608953,21,2.103780523,17,2.993501015,22,2.432084825,20,1.416645991,12,1.929868109,15
ENSG00000109684,CLNK,protein_coding,0.335345743,2,0.649737822,5,0.583755694,4,0.473086993,3,1.91815283,15.5,1.496750508,11,0.364812724,3,0.826376828,7,0.257315748,2
ENSG00000109685,NSD2,protein_coding,138.3301188,825,117.9274147,907.5,137.6204048,943,105.9714865,672,129.5681298,1047,102.051171,750,111.2678807,915,113.2726524,959.5,108.3942588,842.5
ENSG00000109686,SH3D19,protein_coding,3.088534289,18.42,2.33905616,18,1.678297619,11.5,2.023235374,12.83,1.072928067,8.67,1.303533624,9.58,1.560182415,12.83,2.045872919,17.33,1.758753137,13.67
ENSG00000109689,STIM2,protein_coding,16.59961426,99,26.63925071,205,35.02534162,240,32.48530687,206,38.61056018,312,41.22867308,303,26.87453731,221,27.97875833,237,30.620574,238
ENSG00000109705,NKX3-2,protein_coding,0,0,0.259895129,2,0,0,0,0,0,0,0.272136456,2,0.121604241,1,0,0,0,0
ENSG00000109736,MFSD10,protein_coding,193.4944935,1154,166.4628301,1281,167.3919452,1147,228.8952569,1451.5,191.3202758,1546,127.9041343,940,159.1799518,1309,150.9908519,1279,159.1497901,1237
ENSG00000109738,GLRB,protein_coding,0,0,0,0,0,0,0.157695664,1,0.123751795,1,0.136068228,1,0,0,0,0,0.257315748,2
ENSG00000109743,BST1,protein_coding,0.335345743,2,0.779685387,6,2.043144928,14,1.025021819,6.5,0.990014364,8,0.816409368,6,0.729625447,6,0.944430661,8,0.771947244,6
ENSG00000109756,RAPGEF2,protein_coding,8.718989307,52,8.966381947,69,17.22079296,118,10.09252252,64,9.776391841,79,6.123070259,45,7.417858715,61,8.735983613,74,8.748735428,68
ENSG00000109758,HGFAC,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109762,SNX25,protein_coding,15.92892277,95,11.82522836,91,15.03170911,103,17.03113176,108,12.49893134,101,16.19211913,119,15.3221344,126,11.92343709,101,12.47981377,97
ENSG00000109771,LRP2BP,protein_coding,2.347420198,14,1.559370773,12,1.459389234,10,1.576956644,10,1.856276932,15,0.816409368,6,1.702459377,14,1.652753657,14,1.672552361,13
ENSG00000109775,UFSP2,protein_coding,22.46816475,134,16.24344556,125,18.82612112,129,22.70817567,144,24.25535191,196,19.86596128,146,19.21347012,158,18.41639789,156,19.17002322,149
ENSG00000109787,KLF3,protein_coding,2.850438812,17,3.638531804,28,3.064717392,21,4.730869932,30,1.237517955,10,2.721364559,20,2.310480584,19,2.597184317,22,2.444499605,19
ENSG00000109790,KLHL5,protein_coding,31.94168198,190.5,37.22997721,286.5,37.40852424,256.33,27.59674127,175,31.49483194,254.5,27.00954325,198.5,30.09704971,247.5,27.09335458,229.5,28.49771908,221.5
ENSG00000109794,FAM149A,protein_coding,0.167672871,1,0.129947564,1,0.145938923,1,0.157695664,1,0,0,0.272136456,2,0,0,0,0,0,0
ENSG00000109805,NCAPG,protein_coding,57.67946772,344,42.7527487,329,59.90792807,410.5,48.25487331,306,63.23716748,511,44.766447,329,49.12811346,404,45.45072555,385,56.35214879,438
ENSG00000109814,UGDH,protein_coding,30.01344396,179,20.79161031,160,26.63385353,182.5,24.60052365,156,25.49286986,206,26.53330445,195,21.28074222,175,21.95801287,186,23.02975944,179
ENSG00000109819,PPARGC1A,protein_coding,0,0,0.259895129,2,0,0,0,0,0,0,0,0,0.121604241,1,0.118053833,1,0,0
ENSG00000109832,DDX25,protein_coding,0.335345743,2,0,0,0.145938923,1,0,0,0,0,0.136068228,1,0.243208482,2,0,0,0.128657874,1
ENSG00000109846,CRYAB,protein_coding,5.365531881,32,3.768479369,29,4.378167703,30,5.992435248,38,2.846291296,23,3.129569243,23,4.256148443,35,4.249937974,36,3.988394092,31
ENSG00000109851,DBX1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109854,HTATIP2,protein_coding,32.86388277,196,24.43014212,188,26.12306729,179,28.06982826,178,23.01783396,186,28.16612319,207,29.30662214,241,29.27735049,248,30.49191612,237
ENSG00000109861,CTSC,protein_coding,209.2557434,1248,206.746575,1591,213.508645,1463,200.2734938,1270,146.3364981,1182.5,156.1382916,1147.5,138.5680329,1139.5,167.8135231,1421.5,157.0269351,1220.5
ENSG00000109881,CCDC34,protein_coding,27.66602376,165,28.84835931,222,30.93905177,212,23.73319749,150.5,29.82418271,241,27.21364559,200,25.45541582,209.33,27.97875833,237,29.97728463,233
ENSG00000109906,ZBTB16,protein_coding,4.191821782,25,6.367430658,49,6.494282093,44.5,8.515565878,54,8.043866705,65,4.762387979,35,6.019409941,49.5,4.249937974,36,6.304235823,49
ENSG00000109911,ELP4,protein_coding,25.65394931,153,24.17024699,186,33.71189131,231,22.86587134,145,25.49286986,206,23.26766698,171,29.06341366,239,29.27735049,248,27.79010077,216
ENSG00000109917,ZPR1,protein_coding,46.1100396,275,57.43682348,442,61.44028676,421,49.83182995,316,48.13944843,389,41.50080953,305,57.27559762,471,55.60335516,471,51.46314958,400
ENSG00000109919,MTCH2,protein_coding,90.37567762,539,86.28518279,664,86.24990375,591,90.35961571,573,78.45863832,634,88.30827995,649,85.12296887,700,75.14126446,636.5,89.03124877,692
ENSG00000109920,FNBP4,protein_coding,65.30858337,389.5,77.96853867,600,87.12553729,597,80.03054969,507.5,85.51249066,691,60.07412265,441.5,73.32735747,603,86.65151314,734,72.30572516,562
ENSG00000109927,TECTA,protein_coding,0.167672871,1,0,0,0,0,0.315391329,2,0.123751795,1,0.272136456,2,0.121604241,1,0,0,0.257315748,2
ENSG00000109929,SC5D,protein_coding,22.04898257,131.5,23.10857538,177.83,23.35022775,160,28.62176309,181.5,19.30528009,156,22.04305293,162,22.07116978,181.5,23.02049736,195,21.55019389,167.5
ENSG00000109943,CRTAM,protein_coding,10.39571802,62,8.966381947,69,22.32865528,153,33.74687218,214,159.8254438,1291.5,13.6068228,100,20.42951253,168,44.27018723,375,44.64428226,347
ENSG00000109944,JHY,protein_coding,19.25387581,114.83,18.6045928,143.17,19.16615881,131.33,17.58306658,111.5,13.62259764,110.08,23.67587167,174,19.8008186,162.83,20.50240911,173.67,24.61611102,191.33
ENSG00000109956,B3GAT1,protein_coding,0.167672871,1,0.259895129,2,0.291877847,2,0.157695664,1,0.123751795,1,0.136068228,1,0.121604241,1,0.118053833,1,0.64328937,5
ENSG00000109971,HSPA8,protein_coding,655.1398263,3907.25,1021.062988,7857.5,835.4156921,5724.42,1104.763785,7005.67,794.4345511,6419.58,826.3654801,6073.17,1006.183893,8274.25,979.5705647,8297.66,959.7761604,7459.91
ENSG00000109991,P2RX3,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118053833,1,0,0
ENSG00000110002,VWA5A,protein_coding,6.53924198,39,4.158322062,32,6.567251554,45,1.734652308,11,2.7225395,22,4.626319751,34,1.94566786,16,3.895776476,33,3.087788975,24
ENSG00000110011,DNAJC4,protein_coding,11.73710099,70,8.576539253,66,11.96699172,82,8.200174549,52,12.12767595,98,13.33468634,98,10.70117323,88,6.433933877,54.5,9.070380113,70.5
ENSG00000110013,SIAE,protein_coding,5.868550495,35,1.819265902,14,4.67004555,32,1.892347973,12,3.588802068,29,3.673842155,27,2.796897548,23,3.305507313,28,3.731078344,29
ENSG00000110025,SNX15,protein_coding,9.138171485,54.5,9.876014898,76,12.25886957,84,9.382892032,59.5,10.58077851,85.5,8.096059564,59.5,9.545932937,78.5,8.381822115,71,9.006051176,70
ENSG00000110031,LPXN,protein_coding,154.7620602,923,156.32692,1203,164.838014,1129.5,220.1431475,1396,183.2764091,1481,196.346453,1443,176.5085562,1451.5,164.4489888,1393,168.9277885,1313
ENSG00000110042,DTX4,protein_coding,0,0,0.259895129,2,0,0,0,0,0.371255386,3,0.544272912,4,0,0,0.236107665,2,0.128657874,1
ENSG00000110046,ATG2A,protein_coding,12.74313822,76,11.04554298,85,16.12625104,110.5,8.988652871,57,12.21058966,98.67,9.433610245,69.33,11.55240292,95,11.96239486,101.33,12.41548484,96.5
ENSG00000110047,EHD1,protein_coding,37.89406891,226,85.57047119,658.5,80.9961025,555,60.55513513,384,65.71220339,531,54.42729119,400,70.53045992,580,62.09631595,526,67.1594102,522
ENSG00000110048,OSBP,protein_coding,47.95444119,286,53.66834411,413,58.81338614,403,58.66278716,372,59.15335823,478,48.84849384,359,48.27688377,397,52.53395551,445,44.00099289,342
ENSG00000110057,UNC93B1,protein_coding,8.271302741,49.33,10.2437665,78.83,16.79465131,115.08,5.940395678,37.67,12.61278299,101.92,7.222501541,53.08,11.31892277,93.08,12.27759859,104,16.08223424,125
ENSG00000110060,PUS3,protein_coding,14.41986693,86,19.10229197,147,18.82612112,129,22.55048001,143,18.31526573,148,16.19211913,119,22.73999311,187,20.42331304,173,21.87183857,170
ENSG00000110063,DCPS,protein_coding,42.25356356,252,51.45923552,396,64.65094308,443,53.93191723,342,56.05956334,453,42.99756004,316,59.09966124,486,50.76314802,430,54.03630706,420
ENSG00000110066,KMT5B,protein_coding,13.24615683,79,26.89914584,207,25.97712837,178,31.85452421,202,22.39907498,181,23.8119399,175,24.19924401,199,24.55519718,208,21.48586495,167
ENSG00000110074,FOXRED1,protein_coding,18.61168871,111,16.24344556,125,19.84769359,136,18.29269707,116,21.16155702,171,16.19211913,119,19.33507436,159,16.40948273,139,21.91429567,170.33
ENSG00000110075,PPP6R3,protein_coding,61.87128951,369,57.69671861,444,84.86348397,581.5,57.48006968,364.5,74.80796036,604.5,50.75344903,373,65.54468603,539,63.27685428,536,65.61551571,510
ENSG00000110076,NRXN2,protein_coding,0.167672871,1,0.129947564,1,0,0,0,0,0.123751795,1,0.272136456,2,0.121604241,1,0.118053833,1,0.257315748,2
ENSG00000110077,MS4A6A,protein_coding,0.167672871,1,0.389842693,3,0.145938923,1,0.315391329,2,0.618758977,5,0.272136456,2,0.243208482,2,0.118053833,1,0.128657874,1
ENSG00000110079,MS4A4A,protein_coding,0,0,0.129947564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110080,ST3GAL4,protein_coding,13.74917545,82,6.757273351,52,7.296946171,50,7.254000563,46,5.816334387,47,4.898456207,36,7.417858715,61,6.965176124,59,6.561551571,51
